Item_Identifier,Item_Outlet_Sales
FDC32,1214.0415237267946
FDO04,934.0417426702047
NCZ54,2564.08978948729
FDT19,2987.4325404292235
FDB35,1606.9412671667067
FDO34,2722.2697112060614
FDA55,3669.6696821742757
NCM18,1036.7610092681653
FDJ20,69.47295664248747
DRQ35,84.37057000029029
FDG02,3144.4691773429618
NCU29,2090.4338223762934
FDL27,2486.3528878121283
NCA54,2990.5263952910286
FDJ32,1150.2012688265334
FDB21,2009.1394063983194
FDR46,2455.6291330814392
FDZ32,1732.9751913237137
DRA59,3050.2628397128838
FDE44,461.760163092148
NCN26,1544.74354873356
FDC11,1427.5768875214621
FDV24,2599.754851474372
FDR40,-638.8015291075161
NCQ17,2642.873303221371
NCM18,930.7939554461095
FDK16,1513.2880981710764
FDS11,3435.391568498309
DRD13,948.2799105037457
FDL36,1538.2471482698268
FDI27,732.0197475770067
FDJ53,-33.05354364584889
FDE28,3705.0517740399578
FDQ33,2156.480790414398
NCQ05,2444.7924938620704
FDE10,2141.0928860008153
FDE50,1147.59960425359
NCH06,4093.610526433656
FDQ19,4085.2490214531203
FDZ26,1873.9455280814414
FDN51,4298.001903367045
FDK20,2140.4413902076353
FDD40,2792.9969063424733
DRI25,523.1092249055806
FDI36,4642.183930357558
DRH11,577.221420503828
DRI01,2851.405892339676
DRE48,3283.9642057939745
FDS51,1118.9104168826047
FDB60,4596.260228916895
FDY58,3878.0357224263457
FDF11,5332.639272323324
FDZ51,1725.4727729355013
FDF17,3333.569659281461
NCF31,3862.7420630508072
FDA37,2055.1661395739598
FDO51,729.6261081545581
FDF34,3272.8066910759235
FDD57,1265.8256967490427
FDO37,3937.154682169135
FDR49,848.489761853763
FDS39,2450.5617634407104
FDI48,2258.6642936378416
DRM35,2959.9070511807145
FDV57,3071.8288555917807
FDZ55,2702.1139866560475
FDI28,1351.3218362754874
FDT34,1764.3751217564686
DRI25,905.4734991003838
FDU16,2764.685975867758
FDV25,5044.402752365346
FDM56,1901.838508565534
FDZ04,2443.412928378347
FDG59,-1349.8506406830961
FDS33,1548.008835842009
FDC23,2923.036365765109
FDT11,3185.8579006302457
FDJ52,2637.3091055221194
DRI23,2484.086498120791
NCF07,1630.289288774437
NCR29,997.9571230217753
FDE44,-1204.2628842920171
FDT23,1455.823325237871
FDV31,2928.157046341184
NCT41,3956.5252109149983
FDE22,4052.4758117591887
NCY53,-84.31668965665608
FDL27,1107.4468267803923
FDZ34,3250.946736446285
FDC21,1896.3082196894152
FDL26,2522.348863888156
NCR30,1126.317003865951
DRL23,-229.61808804972395
NCR05,3325.154758471466
NCE19,517.2350812177344
FDY07,860.7487053434188
FDP57,1694.9346526621184
FDU48,212.4358331625367
FDH48,1491.0878279836909
FDO33,1977.4602238775988
FDW35,699.685289034763
FDP26,1762.8420348437226
DRG27,729.9157427279752
FDQ33,2439.5618755768355
FDV14,1363.0012811167387
DRD01,782.9033608000352
NCI17,1674.602091057916
FDX37,1583.122045673234
NCX17,3921.1893948610027
FDN03,4170.934992200024
NCX53,2010.1014374264414
FDY31,2440.325190897965
FDV27,1429.4604034568404
FDF16,2518.802829964333
FDZ02,1615.9803676438255
FDM12,4530.40228979403
NCA05,2131.9459726328123
FDM25,3152.860033141803
FDE41,1064.1550956654064
NCD30,1466.155246877898
FDF45,953.9224577020468
NCR05,1357.244287373033
DRB01,2989.64647830782
FDE36,2723.7139649141764
FDU56,3096.0568590376747
FDB23,3730.83133584288
FDN48,1543.69460384001
FDS43,3112.5229973394403
NCN05,3048.3511167848114
NCL53,2984.2049831982163
FDL56,1375.2951724590391
FDH17,1223.4758097358012
FDP37,2176.0238112543066
FDG09,1189.2956846259804
FDX31,3919.465539718031
FDQ21,2091.583493474206
FDH08,3897.639365240301
FDY38,3458.0121417564455
FDG32,3660.3007408094995
NCH18,3963.9425624379587
FDI20,3580.176187078487
FDA33,2129.094255664602
FDN45,3618.566891834331
FDR32,3902.4264996980733
NCR18,755.4914319761574
FDD45,1518.4050189898628
FDI22,3073.968261717249
FDT09,2178.9635795492522
DRC24,3882.2528057292125
FDT39,2474.195938743757
FDA50,1173.0485807990374
FDT33,4182.127868773654
FDQ60,2037.5168614789827
NCM19,1468.5119536466502
FDF40,3986.495170415927
NCI30,4059.171624521329
FDK34,3977.7596549179893
FDA38,5317.318527127034
FDD08,651.018214618703
NCS29,4302.820277241872
FDK48,1322.9370682988663
FDM52,2482.6797969999106
FDP49,1214.3495252080875
DRA24,2574.2493569223725
NCJ43,2879.370521312469
FDP01,2734.22787503199
FDQ59,1115.9816527925943
FDA43,1274.0478981407864
FDT01,4822.2524804722725
NCC42,2399.3268532750085
FDO28,1898.0703680173774
FDD32,-595.4870270660341
FDV45,3145.177732226485
NCW17,159.93589998064158
NCJ17,2789.6276519016374
NCF18,3112.350358260867
FDI38,4848.567967103898
FDX03,840.3175052649713
FDY28,3428.200528868758
FDN34,2479.131272145429
FDW40,308.58031396764784
FDE17,3876.3182669784414
FDT58,2715.482184156589
FDI38,3413.9723532272087
FDW22,3793.7119379005103
FDS15,3219.0296836346843
NCX06,2930.630652933273
DRK47,3855.8316109475704
FDC23,4332.801439136252
FDP21,3112.881795739946
FDP58,3539.754585751768
FDA27,2221.391193114518
FDK41,-615.2104787808247
NCH42,3736.2383480288067
FDW15,2169.1344080910153
FDD28,623.0692085639844
FDQ37,3380.7588939657526
FDC23,3008.6585779785787
FDV13,1541.5268483484674
FDK33,3439.0468768511873
FDO33,1826.3267364516669
NCW06,4528.911530726951
FDI38,3513.9326568494093
FDC21,3199.3829970673073
NCS05,2158.1458976602785
NCN53,697.7603911846466
NCY30,4377.970102308664
NCO30,2920.2854200779325
FDK10,2970.3021790042458
FDN10,1926.2902666339933
FDM46,1199.6209328817108
FDX50,1806.2981285344663
FDC28,1787.9423992248721
FDX45,2613.981950860554
FDV21,2087.4883972083253
FDH04,1554.6808767913249
NCG54,2722.7568022643695
FDO13,2825.594171170471
FDA09,4332.240317010122
NCO42,2255.882859767187
FDL45,2084.0312932026927
NCK31,803.8665922051628
FDF46,1857.171725114913
FDQ04,594.8923804465408
NCQ02,4493.000156076958
FDJ57,4689.322078851206
NCE07,2350.919086417031
FDE56,941.0399163984223
FDI20,3509.4035319779837
FDK36,517.7283048871764
FDP08,4565.997528872893
FDF47,3741.5735060765505
FDL04,1334.9670567693606
NCM26,2539.3204245245556
FDX43,2885.704131045652
FDP52,3745.9360054529548
FDE38,2728.367942779629
DRF13,2429.258704339263
FDJ04,3324.6454000459003
FDZ44,1670.6806592657763
FDS11,3764.0691270776847
FDA55,3759.3433468734825
NCW53,3138.4429756164886
FDB49,3060.560126543601
NCZ29,1768.0961350661723
FDQ26,884.8457929033125
FDC53,1694.0147692740593
NCP02,-1031.9919074055483
FDQ12,3841.6256122038308
FDE33,1207.789584355074
NCH30,-127.7679345242791
FDO38,1233.2169832502186
FDV52,3275.2079662158303
FDB32,1541.2057704361414
FDV43,438.6129889392163
FDI24,2612.226270812261
FDW02,2092.9818063366233
FDE44,818.5282502708774
FDL38,1423.9634791202543
FDW55,4181.129248005214
DRF13,377.5307228640403
NCW17,2180.4659988923645
FDP13,740.3398814939303
FDS08,2596.31789605454
NCP17,1119.9526290922386
NCO53,3047.5044118010933
FDG10,1020.3456557957772
FDA14,2443.893005862768
FDU49,1403.8495422182482
FDT19,2823.667867347804
NCM53,1748.6091571419897
FDV14,2775.372030512333
FDB39,859.5575842543697
DRC24,2403.165357825379
FDY36,1217.1409184413271
FDN01,3213.0976258431647
DRH25,739.3533726615237
FDV08,730.409322755052
NCP53,3993.026469390394
FDZ14,2053.875569944545
FDF11,3924.678937852834
FDQ13,1099.0079487846137
DRJ37,2136.673937769482
FDY43,2722.6286679611335
FDM04,2246.097860271899
DRB48,226.9792238643787
FDM24,2515.840258703405
FDT37,4234.671010701864
FDL13,3980.071986145422
FDB11,3327.7862171004494
FDL14,628.9738087770077
FDY10,-61.400209144525604
FDJ40,1839.9522172080688
NCW18,3804.242880956044
NCY06,2051.215455738649
DRE13,1050.344914451568
FDE33,1411.1784281372463
DRL59,2237.3297506422136
FDY07,741.5767304445169
FDF57,2503.5057610594718
FDM58,1882.1156887442858
FDP26,3082.775280718844
FDY32,2688.3646063557885
FDU22,1628.5624222199622
FDZ49,3308.4795554583056
FDT04,1979.0529096273394
FDK34,3884.774160298915
DRJ25,795.7785730315293
FDT25,3433.8011271897212
FDN20,2760.340466585428
FDP09,3478.963705522953
FDM20,2093.571351409868
NCG55,1779.7715606456372
NCH06,3952.757953904908
FDV52,1834.1612808433383
NCL07,709.3176558914226
DRJ11,4489.747400477465
DRO59,1168.9516000807926
NCQ30,2065.7567824579696
NCN54,-739.9573623518074
FDY01,3271.1510189799865
FDX39,3627.0293187464063
FDH53,2740.472056155724
FDA57,757.766755526932
FDU28,3012.507826019885
FDR36,391.2418564877569
NCQ17,2634.430299041174
FDS28,-1090.6701210565
FDU22,1916.6000269523902
FDM21,2270.4967891449305
FDV36,1736.709543829193
FDT10,2370.557007488427
NCU30,4058.670158889114
NCV06,3205.8888199686485
FDT16,4408.417560523589
NCP41,3200.908469238035
FDC22,3250.8532970521746
FDU10,731.9235140701373
FDO08,2813.2305311920422
NCV42,1467.7682286470756
FDP33,4248.134364349718
FDJ12,3374.3172314711965
NCU54,3414.834967224923
FDT37,5616.711762766992
FDA16,3614.406681489524
NCS42,-483.60184146053507
FDP10,-272.3971937843373
FDQ28,2531.318799542938
FDK02,1905.4114849659368
FDW47,1701.2476889643767
NCC42,1970.7122952929585
FDQ37,3004.7205213230122
FDL40,1480.2001278822872
FDQ34,3086.0341440580837
NCB54,2088.2232029238653
FDS48,2518.899055245246
NCT30,692.3494320134157
FDU49,2807.2176534313116
FDE21,1878.1102140330545
FDS49,-680.022866510266
FDT38,2762.4203093150873
FDC41,1277.9556932636438
NCZ42,3555.4350061596783
NCV17,1828.1544428896777
DRK39,1445.0449821443779
FDS37,1579.9508583516754
FDV12,-363.282776084669
NCG19,3459.75138306083
FDS51,1043.7225514194447
NCO14,633.8033637064118
FDC38,2119.258474245035
FDN15,2292.369224644423
NCH42,3727.3855692362627
FDQ22,562.7954584713445
FDC05,3153.786718074044
FDZ31,3138.357975911916
DRJ23,3122.373710765031
FDC52,2566.492327310529
FDD32,1300.4597240909225
FDR01,3384.724202527544
FDY08,310.59242030265693
DRN11,3705.9300787523994
NCS05,1909.3565363662187
FDY32,2795.9857624971114
NCE06,2682.3043079878375
NCP14,1597.115515665902
NCF18,1138.9454045660127
FDF14,2187.6638382175506
NCH54,2623.1368719352645
FDU27,872.7171094740493
FDS58,4030.151034046808
NCU29,2509.113958654642
FDJ57,3263.918804417017
FDL56,1466.5853362411942
FDH60,3281.9341455789145
FDN24,531.7609558678182
FDB28,4602.127631902986
NCG30,1614.6113915306128
FDJ14,1358.1670466563444
NCG19,5186.675314463648
NCN41,2120.0640388061106
FDW22,3683.8473988823876
FDI02,1790.0259665763583
FDV48,1274.233822256716
NCL17,374.8374801122193
FDI27,835.2760013015572
FDN51,4280.438875854343
FDW07,1503.0743178806622
FDN45,3692.2716359721585
DRN37,4087.042121640437
DRF48,3110.9556621203265
FDP38,-1101.6846226417683
NCX18,4603.356420377375
FDK45,1759.6452967811015
FDZ37,1493.9748369929748
FDS50,3303.590528458923
NCR54,2828.5699882194167
NCS17,1623.8261837966888
FDV31,2907.2683240027686
FDN60,2590.9095406690594
FDK26,3060.9507294887594
FDX37,1300.5557707836329
FDW31,3239.956160075642
FDX26,2631.827016080695
DRL49,324.99931222537805
FDY58,3732.4412732650185
FDG31,793.1025003852958
FDS13,4432.609813709223
FDP16,4117.342782320673
FDA35,1965.595630748675
DRP47,3774.960485977484
FDY20,1603.0591486158871
NCR29,-1012.800167515673
NCP05,2447.1390784447644
NCF30,19.43012170263046
FDA08,2865.622394488108
FDN51,5736.402708401409
FDH12,1715.1252665052234
FDB40,2305.9346711303474
FDH02,1548.4497800877093
FDY11,2461.105127629899
FDQ09,-80.33179317405956
FDP16,4012.433879053842
NCF55,220.4520886139842
FDY09,4323.2649927363855
NCU53,2787.9396785442036
NCT41,2548.827170027435
FDJ45,699.5414458383734
FDR28,2648.5969604492793
FDN08,1966.484199301191
FDJ07,2001.304595158776
FDZ09,4095.740265108135
FDY12,2200.404374839362
FDK57,1942.701604249719
FDD20,2114.7397341204482
FDS36,1524.106570310673
FDI40,1686.8336131357155
FDE08,2410.3637356737822
DRK01,1512.0511052853922
FDC58,771.7096410698991
FDE50,3043.164906096826
FDX48,2595.7390642372557
DRM35,2569.0228162420785
FDG41,1751.1798668969277
FDB52,4119.582958502169
FDI26,2982.2324439488407
FDU11,64.83549433660676
FDF59,134.96403467644564
FDR07,1628.0278781233483
FDE10,2146.628719772768
NCO55,1681.808639119517
FDZ13,848.2563164354574
NCM05,4348.842460011194
FDK04,962.9651714100969
DRC25,1417.1865444871494
FDD45,2984.2005217646824
NCD07,1520.6852398636427
FDL12,1011.4425476662777
FDC60,1586.8237779713124
FDN24,824.6804877106038
FDH44,2444.0143726206284
FDQ55,1996.687401671545
FDV32,2431.8027704031733
NCL55,5526.762922875554
FDX03,696.3730060996922
FDA25,1716.9529480880506
FDH21,2489.724066484995
FDT34,-279.98684846939085
NCU05,1250.40371189542
FDE02,1578.252404233493
FDL25,1767.163459992376
FDC50,1553.432681419256
FDZ32,1849.078403759339
FDB26,907.2389917859809
FDP01,2348.3032205354575
FDM60,2053.835498989571
FDH40,1425.542337346546
FDG40,-1428.3595706431424
FDT12,3765.872825408864
FDT47,1376.6307577234802
DRF51,1939.6542152029533
NCK31,841.791940364946
FDM44,1800.1077262082076
FDD46,2183.1378980901636
FDR27,202.21334941420355
FDM02,1456.4805041866375
FDU45,1527.0408985356635
FDR27,2309.9769451197185
FDF33,1978.6146225671882
FDJ36,1633.3219540872178
FDP33,4218.6142602206855
FDG17,3988.866976959361
FDG47,5727.182913473727
NCW29,2075.261860320567
FDP48,3111.756735986569
FDG17,4126.204918826599
FDY48,3112.0056493257007
FDB02,2851.889053181712
FDN10,-2.0173458309151897
NCD55,740.3329826204317
FDX34,2008.9041219759456
DRF37,4280.427999117806
DRL47,66.53493064766928
FDL27,1216.9891548052376
NCP53,3999.3971071155725
FDT03,1137.129698923603
FDJ28,3234.7462740392484
FDF40,3703.5050129761744
FDA32,3690.719253781945
NCQ29,4298.448232761528
FDL32,3263.3197024313226
DRB01,3224.708344487207
FDJ40,1725.50604416422
FDO24,2262.399319023459
FDO11,3824.8015971963428
FDA56,2124.3118224140076
FDA10,1942.6009695164976
FDV08,784.3858643573305
FDN48,1458.3898765798579
DRF49,1814.1262594245027
FDS02,3244.4522298568913
FDS43,3056.975897792871
FDT16,4236.512789939316
FDX19,5265.146005359373
FDK15,1598.5643388088681
DRA12,2310.510930310583
NCU42,2753.006171194644
FDD26,3030.2129769026574
FDR11,2342.937154917049
NCV41,-117.40367977668598
FDN20,2432.8834743304124
FDZ16,2829.408071021408
FDZ28,2082.261471019884
NCL55,4108.6735731821445
NCJ17,1340.996212370174
FDT37,4176.261843580469
FDV51,2835.969498326232
FDZ28,2157.9952058049457
FDN27,1923.8343087353628
FDS14,616.7082783683572
FDD46,2509.2177648947372
FDJ03,840.9252512700089
FDA33,3854.8352893070437
NCW53,3235.673043679017
FDP52,1798.122252177298
FDE39,2015.671858227783
FDB44,3621.0187212620044
FDG59,586.906622715512
FDI05,1163.9225580353996
FDM39,980.3412438709834
FDB14,1431.4274884964445
NCS05,287.74201750326415
FDO31,-607.3744284436231
FDA31,2838.314378360336
FDX40,633.0314157593743
FDH09,702.1138012278936
FDA52,884.1046267746287
FDF20,1346.391853806324
FDE40,889.846009062949
NCU17,1617.735994372942
NCP14,1794.3805931660904
FDN25,2495.5130367790366
FDU39,1033.312386716382
FDF28,2090.345225592544
FDR57,2700.346666023547
FDJ33,2014.4934013304483
DRH23,917.5579499271025
FDQ52,3992.4449621051804
DRK13,3261.1866857914456
FDP09,3425.0696486880124
FDR08,3243.801513106743
FDT13,3176.035455992693
FDJ27,3066.285216307651
FDH21,2739.700729377121
FDW14,2807.930660115076
FDL52,689.4013261977639
FDL40,1614.4805025397281
FDE24,2269.6841486616313
FDX35,3867.149290359703
FDQ45,3129.74599398581
FDK50,4058.314517856716
FDN39,2851.9292687360744
FDR51,2511.4568369037347
FDL28,3444.310801396059
FDZ10,2146.271795953302
FDK38,2439.2128423473573
DRL49,3690.0873483290293
FDR15,2555.0911918649094
FDQ24,4228.126774310429
FDD56,2890.2560837633023
NCR42,469.9666362382966
FDH57,232.86263437099876
FDJ34,2146.2674979331323
FDW37,1561.803235612354
FDQ23,1414.8795924629408
FDP34,2562.8536526491025
FDE04,4364.144908223707
FDA47,686.2545135042446
FDI35,2623.810880090675
NCV05,2578.307516956996
FDP59,-199.1302705190818
FDS19,944.8948374642014
FDJ44,2534.216030451901
DRE25,1433.8021077589844
NCX05,1923.8577682474966
DRC49,341.8628290472433
FDQ47,2000.7580560110277
FDL20,1797.9448266611848
FDM34,2244.8874904148706
NCN55,3870.2624121965123
FDD41,1792.8750981803132
FDE52,1506.0537003256252
NCT18,955.0992214815083
FDJ32,681.9388333317897
FDE16,3410.179231928064
DRZ11,1912.4920415219958
FDK41,1412.6115608596392
FDE56,1026.271548927747
FDH34,3072.2283469766044
DRI49,1198.054044783057
DRI59,3628.1925346838757
DRC36,2846.763249772057
FDS15,-194.30266177803836
FDI07,2939.9008961623235
FDZ15,1595.2440625266995
NCX41,4902.279563450698
NCO29,807.3879725204695
FDF57,2771.092229843491
FDI33,1583.810187793461
DRJ47,2821.727263147704
FDB34,1368.134223715757
FDY22,3726.9582036172956
FDY46,3185.7135479965555
FDG17,3988.270266475956
FDE52,1113.3946773637265
DRP47,5476.599957386366
FDL09,2696.6627296352463
FDR57,2616.661038937773
DRD37,841.9758850933849
FDQ36,2005.1275291322509
FDL33,3298.724893738313
FDL28,3833.5378348011805
NCN29,743.7871155754947
FDO13,3020.7274597132564
FDI36,3327.2014105103444
FDI58,1610.3584224119793
FDH22,1794.7837031622366
FDQ27,1769.0237023471705
FDT33,2712.8991515566486
FDF14,2523.7389606730662
FDS46,2053.684670938469
FDI22,3456.6173296841816
FDR13,-35.3171337551197
FDP46,1127.4583571703831
FDW56,1224.879282100822
FDM28,2582.9390501417956
FDV49,4359.988470246151
NCS53,2244.894220704035
FDO03,3863.754622254983
FDT15,3152.560387085348
FDD33,3857.219652402851
FDH60,3198.500169713915
DRH51,1294.9295227718533
NCL07,698.2854094645104
FDF21,1166.5441144819774
FDH26,362.5420538062341
FDJ03,826.275972441126
DRL01,3394.9126337974585
FDI60,1168.8423050934462
DRH39,1276.886077136878
FDK36,894.6479832815371
NCT05,5636.747868000537
FDS37,3333.2444549720735
DRF36,3069.832913739495
FDD59,1408.7390863006076
FDO10,611.5020321026041
FDU35,1654.1203437876761
NCA30,2691.575947484071
NCO41,1668.716973404336
FDI24,2850.7070722232347
FDZ16,3047.215925457781
FDV47,1336.6558330683188
FDZ22,1456.7469643588379
FDW38,897.7114733645294
FDT43,-1067.866354620048
FDQ55,1895.4327738233828
NCE54,1231.0913188317936
FDR47,3285.841554126378
DRM35,2866.3503280010395
FDR47,1271.48895802834
FDV22,3989.232003806406
FDQ46,3215.6717258299923
FDJ41,2367.6572787614236
FDM50,908.5373318609047
FDW10,2974.416389313955
FDY48,1737.1607800183338
NCE30,4852.861447224026
NCX29,2084.5924899178126
FDE39,1873.147614558719
NCR54,4555.449597640807
NCP55,2296.9895924348853
FDI05,1272.115664414282
FDC51,3432.128203406617
FDC10,1948.9937250033008
FDX12,5408.157165716057
FDL43,-626.1057707954753
DRB13,3038.952268677842
FDF59,3488.828724310117
FDT35,2819.54173983567
NCJ19,957.2545859323068
FDT35,2499.807666306116
FDI48,767.5279058523438
DRC24,508.4137436190671
FDJ57,3319.534650252149
FDE09,1966.260169485034
NCK06,2028.421844498907
FDV56,1718.8228426745923
FDV35,2504.6640219835167
FDF05,2351.049195621507
FDA36,3159.4598927047064
FDS13,5711.485629014363
FDU47,2340.9012691202993
FDH48,1368.609634113927
FDZ14,1962.1784103800105
FDS46,1958.684939779875
FDA26,3654.50187059897
FDV12,1577.636506475733
FDL46,-40.642179528574786
FDN57,2317.6140541286522
FDX55,3244.778399908551
FDT25,73.88738810431244
FDD16,1224.787762554481
NCX18,3178.9549574534126
NCG55,1506.6668938469813
NCV18,1378.5912404354033
NCS18,1825.297727439845
FDE47,1978.3838596440478
DRG49,2025.5818777265754
FDC39,3456.794304120895
FDH24,690.7921205360244
FDV39,4714.314062388612
NCY53,1936.3024299608655
FDH52,1008.2155185751653
NCD19,537.9145744335972
FDI44,1201.219851772198
DRD49,5220.692426965599
FDN08,2082.9416084500494
FDO20,5563.561711154103
FDY02,4229.023462177725
FDH20,3022.1753079056084
FDD21,3327.1043469186748
DRH11,-1113.1755779158498
DRE60,3301.636159599111
FDB10,3900.780061089549
FDH38,1953.7685772203408
NCL07,257.60437439645534
FDD48,1837.0850241723128
NCT54,2871.685466327781
FDF32,4693.943498527349
DRG03,2604.9378039510143
NCY42,381.68102478825404
NCJ06,3349.409644647663
FDH47,2953.688528216876
FDZ08,1024.995551340518
DRG01,848.1964437897727
NCM53,3137.611831019473
NCB07,3263.927799081102
NCZ06,4185.9798120836385
FDU48,2177.4156422585475
NCB55,2294.431334045869
FDP15,4277.250831152369
FDF17,3184.6725413710037
NCN06,2717.617065496232
DRM48,202.26540078950336
FDH10,3081.322446051887
FDC60,1130.0415951346133
FDE35,652.9713792586601
DRI23,2562.7772597868675
NCR38,4082.0710337616897
FDP04,1091.949613483705
NCH55,1993.601159594777
FDT44,3336.9526299726717
DRG49,3902.6298456478266
DRG36,2774.675404980083
FDU37,1369.894394264169
FDK10,3073.1942560127964
DRF37,5634.6566148322345
FDC44,1921.6141109237565
FDP15,4205.997707103037
FDZ27,2183.9733070702
FDY22,351.3674944164675
DRG51,2802.99898531429
FDW01,2572.1791876864877
FDX24,1242.2653416396345
FDJ52,4045.1556173547756
FDE20,2487.128802938739
FDQ51,784.2186106551367
FDE35,944.7845544607696
FDB46,3478.774568691847
NCG19,3834.0173444105753
NCL06,3910.187978994009
FDT36,-1356.8094137510582
FDC56,2067.118840910172
FDJ26,3562.548524728108
FDV11,4337.481308912917
FDI15,3946.3608956603307
FDF47,3301.3271812920716
NCB54,189.2890057765951
NCK19,4511.878559586998
NCE31,601.0833079838108
DRJ01,2650.172513489997
FDE22,2644.8841687038866
FDY20,-479.6554489980632
FDJ20,3463.4668512787166
NCX17,3806.388511059368
FDG59,630.1202558899708
FDC59,-920.1573423608156
FDS15,1484.5510912947555
FDB47,3574.6041735006684
FDV14,-552.1098580943855
FDB27,3177.386605104834
FDA35,2128.2952926322187
FDN51,4004.0557959309167
FDO39,1028.5791203462968
FDB28,3277.6883083582175
DRJ25,658.4335823852316
FDH46,3058.857696745909
FDU21,203.71834369683484
FDD09,3049.6469711056857
FDD10,2878.9249268824387
FDA46,2887.380885499322
FDM56,1728.6484389399716
FDS32,1991.1483197736025
NCM06,2466.709491926347
FDO01,2280.508260003785
FDJ46,2936.4784347438026
FDG26,2302.680333840466
FDZ38,2916.9419148045304
NCO55,1651.5043297506695
FDT60,2130.6449463493673
FDW37,1504.1921522310986
NCK42,3196.7744710563943
FDA45,2777.990606291747
FDW55,3848.6413114430675
FDM09,2864.920335555431
FDH12,1407.2836883833854
NCQ43,1849.7898307838018
FDT33,2866.7494935631075
NCT41,2143.093503400106
NCQ41,3200.5884859523753
NCN17,1720.3916960830634
DRO35,3301.6940844609676
FDU27,491.61651668477884
FDY43,4230.569507298211
FDG46,2020.8066412036405
DRL49,1975.4004703807018
NCB55,911.2257281399673
FDK28,4321.004587292415
FDT03,2996.647700474275
FDW33,3110.834299502365
FDR02,1863.0419131036601
FDF50,3254.000532240058
FDA40,1073.6478291609842
NCT53,2442.199409415741
FDY60,2447.673703774046
FDP44,3105.0642150563517
FDQ60,1664.7645291214271
FDG41,1723.6942930194964
FDQ03,3895.626137591125
FDZ51,1240.7023109043637
DRF51,638.6524173442351
FDW52,2752.9890838523315
FDY22,2448.852902419143
FDG14,2463.328372066066
FDL45,145.74735614759925
FDX28,1526.9625393736287
NCQ54,2730.6433357853016
FDU52,2672.960996076914
FDN04,2991.7805579323276
FDE50,3050.8191432979716
FDI16,829.099653133509
FDM50,1052.6005481805128
NCV30,995.9658008627425
FDT44,1885.0053110996473
FDY60,2392.2996406090588
FDV58,2834.5544054658326
FDU04,2015.523133203731
NCN05,4462.441522416897
FDI53,2292.369950072975
FDD34,2686.748238345467
FDW47,3481.168502671826
FDT51,3276.9823134347166
FDO27,1577.476566411469
NCQ18,1260.1598981230293
NCW05,1726.0587722498235
FDT40,2104.0596060654607
NCM30,686.1990106355929
FDB22,2486.635033761816
FDC58,683.6796262341081
NCI29,2326.420194675234
DRG48,2324.5405662327094
FDV21,2012.1734927872494
NCG18,-311.5649312032824
FDU24,1221.5683529442306
FDA22,2783.56751991575
FDY35,742.7820379287214
NCW18,3538.430369923243
FDK56,2797.8263088961226
FDF44,2170.82442035723
FDP51,2036.359216317032
FDU22,3312.261377217342
NCL42,3912.818543907479
FDJ15,1074.690015647942
FDI32,1563.1851122792748
DRL11,2540.274938396075
DRO59,873.3013070491506
FDA07,118.24492605136345
NCO53,2937.4313933477547
NCV17,2130.3490931786678
FDE22,2574.956278287359
NCB06,2262.549474113959
FDB05,4063.8114096585355
FDP28,5640.585011270181
FDP23,3640.2248641356514
NCS41,2706.4503237387967
FDS40,275.30297308720844
FDN20,2863.372850425821
FDF04,5647.758872341443
DRG36,2389.202029788711
FDW16,1163.274103804743
FDW01,2474.2528385340006
NCJ17,1459.8666097229316
NCT18,2637.0700720260784
FDG16,3154.3321654883757
FDQ44,3425.0969381649425
FDL50,3464.796701721575
FDW57,4323.9266395517225
FDS34,1834.725726847736
NCV30,1022.1701771714952
FDD26,2729.5802352699366
FDS27,2947.8687037744758
FDM12,3056.6538637128415
NCV42,3176.158118297926
NCS41,3010.8769507693646
FDN56,2053.5382953626813
DRK59,3760.459633904716
NCG18,1603.9329709387152
FDI60,2437.413639518548
NCI43,803.6665021464278
NCL17,2427.433949076599
FDQ19,2131.2880153409574
FDY43,2800.7226520232975
FDR36,754.0966756704386
FDJ58,2863.223706732114
FDK26,4502.575234191359
FDD23,3048.657990456449
FDO31,1465.9914908307476
FDQ57,2402.4694186945335
FDX32,3774.6617092309193
FDC39,4751.885271210336
FDU55,4276.474592730809
FDL45,2010.2641807086993
DRK37,3127.203045232791
FDK22,3553.69187238169
DRG37,3918.3073507707927
DRH36,797.1621540832712
DRC36,2464.1561092544025
DRE03,2124.500809184215
FDF34,3222.220510046972
FDZ22,1317.7571917813493
FDN31,4517.530270340661
FDA01,1011.9620599395014
NCH42,3842.434858174553
FDF46,1593.4248820468429
DRL35,612.1575725553339
FDW46,1084.112158387882
FDB58,2299.875070102614
FDD47,2434.9528141609094
